"Study_number","Site_ID","Meas_Year","Meas_Month","Meas_DOY","Rs_Norm","Rh_Norm","Ra_Norm","HC","RC","Tsoil","TsDepth","TsMethod","SWC","SWCDepth","SWCType","SWCComment","Meas_Month2","Study_midyear","Latitude","Longitude","Elevation","Manipulation","Biome","Ecosystem_type","Leaf_habit","Soil_type","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Collar_height","Collar_depth","Chamber_area","Time_of_day","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Ra_annual","Rh_annual","RC_annual","C_soilmineral"
243,"MY-TRF",1971,7,195,4.64,3.58,1.06,0.771,0.228,25.6,NA,"",NA,NA,"","",7,1971.5,2.98,102.31,NA,"None","Tropical","Forest","Evergreen","",NA,NA,NA,NA,NA,26.3,2054,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",1429,70,1359,0.05,NA
243,"MY-TRF",1971,8,225,4.12,3.15,0.96,0.765,0.234,25.4,NA,"",NA,NA,"","",8,1971.5,2.98,102.31,NA,"None","Tropical","Forest","Evergreen","",NA,NA,NA,NA,NA,26.3,2054,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",1429,70,1359,0.05,NA
243,"MY-TRF",1971,9,255,4.02,3.05,0.97,0.759,0.24,25.1,NA,"",NA,NA,"","",9,1971.5,2.98,102.31,NA,"None","Tropical","Forest","Evergreen","",NA,NA,NA,NA,NA,26.3,2054,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",1429,70,1359,0.05,NA
243,"MY-TRF",1971,10,285,4.19,3.23,0.96,0.771,0.228,25.1,NA,"",NA,NA,"","",10,1971.5,2.98,102.31,NA,"None","Tropical","Forest","Evergreen","",NA,NA,NA,NA,NA,26.3,2054,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",1429,70,1359,0.05,NA
243,"MY-TRF",1971,11,315,3.89,3.01,0.89,0.771,0.228,25.1,NA,"",NA,NA,"","",11,1971.5,2.98,102.31,NA,"None","Tropical","Forest","Evergreen","",NA,NA,NA,NA,NA,26.3,2054,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",1429,70,1359,0.05,NA
243,"MY-TRF",1971,12,345,3.78,2.91,0.86,0.772,0.227,24.4,NA,"",NA,NA,"","",12,1971.5,2.98,102.31,NA,"None","Tropical","Forest","Evergreen","",NA,NA,NA,NA,NA,26.3,2054,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",1429,70,1359,0.05,NA
243,"JP-NAR-BEECH",1976,1,15,0.84,0.83,0.01,0.992,0.007,3.5,NA,"",NA,NA,"","",1,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,2,45,1.04,0.89,0.15,0.858,0.141,4.1,NA,"",NA,NA,"","",2,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,3,75,1.28,1.06,0.22,0.83,0.169,6.1,NA,"",NA,NA,"","",3,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,4,105,2.3,1.78,0.52,0.774,0.225,11.9,NA,"",NA,NA,"","",4,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,5,135,3.24,2.42,0.83,0.744,0.255,15.3,NA,"",NA,NA,"","",5,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,6,165,4.3,3.09,1.22,0.717,0.282,18.1,NA,"",NA,NA,"","",6,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,7,195,6.25,4.06,2.19,0.649,0.35,22.1,NA,"",NA,NA,"","",7,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,8,225,4.69,3.6,1.08,0.769,0.23,24.9,NA,"",NA,NA,"","",8,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,9,255,6.45,4.97,1.48,0.77,0.229,20.3,NA,"",NA,NA,"","",9,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,10,285,2.8,2.13,0.68,0.758,0.241,16.9,NA,"",NA,NA,"","",10,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,11,315,1.36,1.13,0.23,0.829,0.17,9,NA,"",NA,NA,"","",11,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,12,345,1.28,1.1,0.18,0.861,0.138,5.5,NA,"",NA,NA,"","",12,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,1,15,0.32,0.26,0.06,0.821,0.178,-2.9,NA,"",NA,NA,"","",1,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,2,45,0.34,0.28,0.06,0.818,0.181,-2.3,NA,"",NA,NA,"","",2,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,3,75,0.46,0.37,0.09,0.794,0.205,-0.1,NA,"",NA,NA,"","",3,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,4,105,0.89,0.69,0.2,0.771,0.228,6,NA,"",NA,NA,"","",4,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,5,135,1.59,1.23,0.36,0.773,0.226,11.4,NA,"",NA,NA,"","",5,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,6,165,1.97,1.56,0.41,0.791,0.208,12.5,NA,"",NA,NA,"","",6,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,7,195,2.16,1.45,0.71,0.672,0.327,14.1,NA,"",NA,NA,"","",7,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,8,225,4.02,3.07,0.95,0.762,0.237,17.8,NA,"",NA,NA,"","",8,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,9,255,2.09,1.44,0.65,0.689,0.31,12.8,NA,"",NA,NA,"","",9,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,10,285,1.79,1.38,0.41,0.768,0.231,10,NA,"",NA,NA,"","",10,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,11,315,0.6,0.37,0.23,0.619,0.38,4.7,NA,"",NA,NA,"","",11,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
243,"JP-NAR-BEECH",1976,12,345,0.45,0.36,0.09,0.804,0.195,0.5,NA,"",NA,NA,"","",12,1976,32,135.42,NA,"None","Temperate","Forest","Deciduous","",NA,NA,NA,NA,NA,15,3300,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",NA,NA,"Subtraction",494,210,284,0.43,NA
313,"US-TOR-CK",1979,10,280,0.14,0.06,0.08,0.439,0.56,14.62,NA,"",NA,NA,"","",10,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1979,11,310,0.18,0.04,0.14,0.218,0.781,9.66,NA,"",NA,NA,"","",11,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1979,12,340,0.19,0.03,0.17,0.131,0.868,3.82,NA,"",NA,NA,"","",12,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1980,1,7,0.14,0.02,0.12,0.167,0.832,3.1,NA,"",NA,NA,"","",1,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1980,2,36,0.22,0.03,0.19,0.14,0.859,6.88,NA,"",NA,NA,"","",2,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1980,3,77,0.86,0.03,0.83,0.037,0.962,9.16,NA,"",NA,NA,"","",3,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1980,4,113,1.34,0.08,1.26,0.061,0.938,17.17,NA,"",NA,NA,"","",4,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1980,5,151,1.39,0.12,1.27,0.086,0.913,18.71,NA,"",NA,NA,"","",5,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1980,6,181,1.28,0.16,1.13,0.12,0.879,25.1,NA,"",NA,NA,"","",6,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1980,8,237,1.44,0.14,1.3,0.093,0.906,25.54,NA,"",NA,NA,"","",8,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1980,11,315,1.21,0.04,1.17,0.029,0.97,9.66,NA,"",NA,NA,"","",11,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1980,12,335,1.14,0.03,1.12,0.023,0.976,3.82,NA,"",NA,NA,"","",12,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Soda lime",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,1,14,1.06,0.02,1.03,0.022,0.977,3.1,NA,"",NA,NA,"","",1,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,2,43,1.07,0.03,1.04,0.028,0.971,6.88,NA,"",NA,NA,"","",2,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,3,73,1.09,0.03,1.06,0.029,0.97,9.16,NA,"",NA,NA,"","",3,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,4,108,1.17,0.08,1.09,0.07,0.929,17.17,NA,"",NA,NA,"","",4,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,5,140,1.51,0.1,1.41,0.068,0.931,18.7,NA,"",NA,NA,"","",5,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,6,171,1.71,0.16,1.55,0.091,0.908,25.1,NA,"",NA,NA,"","",6,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,7,200,1.82,0.18,1.64,0.101,0.898,27.5,NA,"",NA,NA,"","",7,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,8,225,1.81,0.14,1.67,0.077,0.922,25.54,NA,"",NA,NA,"","",8,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,9,258,1.48,0.1,1.38,0.067,0.932,20.95,NA,"",NA,NA,"","",9,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,10,283,1.33,0.07,1.27,0.049,0.95,14.62,NA,"",NA,NA,"","",10,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
313,"US-TOR-CK",1981,11,313,1.05,0.04,1.01,0.038,0.961,9.66,NA,"",NA,NA,"","",11,1981,35.99,-84.29,NA,"None","Temperate","Forest","Deciduous","Typic Paleudults",NA,NA,NA,NA,NA,14,1500,NA,NA,NA,"Alkali absorption",12,NA,660,"",30,1,"Extraction",529,504,25,0.95,3300
316,"JP-FUC-CK",1980,12,337,1.55,1.29,0.26,0.831,0.168,6.5,NA,"",NA,NA,"","",12,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1980,12,347,1.52,1.27,0.24,0.84,0.159,6.2,NA,"",NA,NA,"","",12,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1980,12,360,1.75,1.01,0.74,0.574,0.425,7.8,NA,"",NA,NA,"","",12,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"Alkali absorption",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,1,5,1.5,1.26,0.24,0.839,0.16,6.1,NA,"",NA,NA,"","",1,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,1,15,1.27,1.13,0.14,0.891,0.108,4.2,NA,"",NA,NA,"","",1,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,1,25,1.31,1.16,0.16,0.88,0.119,4.6,NA,"",NA,NA,"","",1,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,2,35,1.24,1.12,0.12,0.9,0.1,4,NA,"",NA,NA,"","",2,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,2,45,1.53,1.28,0.25,0.837,0.162,6.3,NA,"",NA,NA,"","",2,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,2,55,1.54,1.29,0.25,0.834,0.165,6.4,NA,"",NA,NA,"","",2,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,3,65,1.46,1.24,0.22,0.848,0.151,5.8,NA,"",NA,NA,"","",3,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,3,75,2.01,1.52,0.48,0.758,0.241,9.3,NA,"",NA,NA,"","",3,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,3,85,2.17,1.6,0.57,0.737,0.262,10.2,NA,"",NA,NA,"","",3,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,4,95,2.27,1.65,0.63,0.724,0.275,10.7,NA,"",NA,NA,"","",4,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,4,105,2.6,1.8,0.8,0.69,0.309,12.2,NA,"",NA,NA,"","",4,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,4,115,2.95,1.95,1,0.66,0.339,13.6,NA,"",NA,NA,"","",4,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,5,126,3.31,2.1,1.21,0.635,0.364,14.9,NA,"",NA,NA,"","",5,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,5,136,3.25,2.08,1.18,0.638,0.361,14.7,NA,"",NA,NA,"","",5,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,5,146,3.93,2.34,1.58,0.597,0.402,16.8,NA,"",NA,NA,"","",5,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,6,156,4.45,2.54,1.91,0.57,0.429,18.2,NA,"",NA,NA,"","",6,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,6,167,5.19,2.81,2.38,0.541,0.458,19.9,NA,"",NA,NA,"","",6,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,6,177,5.47,2.91,2.57,0.531,0.468,20.5,NA,"",NA,NA,"","",6,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,7,187,6.43,3.23,3.21,0.501,0.498,22.3,NA,"",NA,NA,"","",7,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,7,197,7.77,3.64,4.13,0.468,0.531,24.4,NA,"",NA,NA,"","",7,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,7,207,7.84,3.66,4.18,0.466,0.533,24.5,NA,"",NA,NA,"","",7,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,8,217,6.67,3.3,3.37,0.494,0.505,22.7,NA,"",NA,NA,"","",8,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,8,227,7.43,3.53,3.89,0.475,0.524,23.9,NA,"",NA,NA,"","",8,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
316,"JP-FUC-CK",1981,8,237,6.85,3.36,3.49,0.489,0.51,23,NA,"",NA,NA,"","",8,1980,34.38,132.45,NA,"None","Temperate","Forest","Evergreen","Sandy loam",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",NA,NA,NA,"",15,1,"Comparison",1299,525,774,0.4,NA
